login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
vfarcic,vfarcic/argo-combined-app,2021-02-02T08:52:24Z,37,37,SCSS,True,True
vfarcic,vfarcic/argo-combined-demo,2021-01-25T19:46:56Z,103,103,,True,True
vfarcic,vfarcic/argo-events,2021-01-28T15:15:53Z,1,1,Go,True,True
vfarcic,vfarcic/argo-events-demo,2021-01-20T19:23:01Z,2,2,,True,True
vfarcic,vfarcic/argo-events-gh-demo,2024-06-04T21:48:12Z,2,2,Go,True,True
vfarcic,vfarcic/argo-rollouts,2020-11-03T11:34:51Z,2,2,Go,True,False
vfarcic,vfarcic/argo-rollouts-demo,2024-04-21T02:08:13Z,0,0,Nushell,True,True
vfarcic,vfarcic/argo-site,2021-10-19T20:57:43Z,0,0,JavaScript,True,True
vfarcic,vfarcic/argo-workflows-catalog,2021-01-04T12:18:58Z,1,1,Go,True,False
vfarcic,vfarcic/argo-workflows-demo,2020-12-29T03:03:21Z,25,25,SCSS,True,True
vfarcic,vfarcic/argo-workflows-vs-tekton-demo,2021-05-24T16:55:45Z,5,5,SCSS,True,True
vfarcic,vfarcic/argocd-image-updater-demo,2021-03-30T10:42:23Z,1,1,,True,True
vfarcic,vfarcic/argocd-pipeline,2020-10-07T17:57:57Z,0,0,Dockerfile,True,True
vfarcic,vfarcic/argocd-previews,2020-10-05T14:29:34Z,19,19,,True,True
vfarcic,vfarcic/argocd-production,2020-09-23T14:32:08Z,33,33,,True,True
vfarcic,vfarcic/argocd-staging,2020-11-03T14:08:16Z,1,1,,True,True
vfarcic,vfarcic/argocd-sync-waves-demo,2023-07-22T00:04:25Z,1,1,,True,True
vfarcic,vfarcic/atlas-demo,2022-11-23T17:27:28Z,0,0,HCL,True,True
vfarcic,vfarcic/atlas-kubernetes-demo,2023-07-07T23:41:48Z,0,0,,True,True
spite,spite/3dwebfest-2016,2016-10-10T19:26:06Z,9,9,JavaScript,True,True
spite,spite/AdventOfCode2019,2019-12-04T18:46:27Z,2,2,JavaScript,True,True
spite,spite/adventofcode2021,2021-12-02T23:04:54Z,3,3,JavaScript,True,True
spite,spite/adventofcode2023,2023-12-01T14:28:27Z,2,2,JavaScript,True,True
spite,spite/ae-to-json-to-timeline-to-camera,2016-09-04T19:46:35Z,0,0,JavaScript,True,True
spite,spite/android-lens-blur-depth-extractor,2014-04-17T18:53:47Z,292,292,JavaScript,True,True
spite,spite/audio-cover,2021-04-07T21:41:42Z,4,4,JavaScript,True,True
spite,spite/AugmentedCompileShader.js,2015-02-22T17:43:47Z,24,24,JavaScript,True,True
spite,spite/barcelonajs.org,2013-02-18T10:50:12Z,0,0,JavaScript,True,True
spite,spite/baubles,2020-12-09T18:16:27Z,24,24,JavaScript,True,True
spite,spite/BlockyEarth,2022-03-06T01:47:44Z,7,7,JavaScript,True,True
spite,spite/bumpy-metaballs,2022-03-28T23:16:13Z,6,6,JavaScript,True,True
spite,spite/canvas-capture,2017-03-08T20:38:32Z,3,3,JavaScript,True,True
spite,spite/ccapture.js,2012-09-03T11:00:40Z,3601,3601,JavaScript,True,True
spite,spite/chrome-sketchtab,2016-01-12T17:05:12Z,21,21,JavaScript,True,True
spite,spite/clickbait-stopper,2016-08-20T17:11:55Z,1,1,JavaScript,True,True
spite,spite/codevember-2016,2016-11-12T00:36:04Z,91,91,JavaScript,True,True
spite,spite/codevember-2017,2017-11-01T20:04:37Z,139,139,JavaScript,True,True
spite,spite/codevember-2021,2021-11-01T23:05:30Z,212,212,JavaScript,True,True
spite,spite/codevember-2022,2022-11-03T01:07:31Z,83,83,JavaScript,True,True
spite,spite/ConcatSoundLoader,2013-09-18T09:54:22Z,35,35,HTML,True,True
spite,spite/coverage-ext,2016-09-16T17:02:42Z,0,0,JavaScript,True,True
spite,spite/crash-devtools,2017-02-17T01:28:24Z,0,0,JavaScript,True,True
spite,spite/cross-hatching,2016-12-07T01:20:34Z,110,110,HTML,True,True
spite,spite/cruciform,2015-02-09T10:16:09Z,88,88,JavaScript,True,True
spite,spite/css-filters-devtools-extension,2015-12-15T02:00:03Z,21,21,JavaScript,True,True
spite,spite/css-triggers,2016-09-23T17:49:59Z,0,0,JavaScript,True,True
spite,spite/CSS3DClouds,2012-04-20T23:44:00Z,131,131,HTML,True,True
spite,spite/dancer.js,2013-02-01T23:07:04Z,3,3,JavaScript,True,True
spite,spite/DefinitelyTyped,2018-02-07T11:51:36Z,1,1,TypeScript,True,True
LeCoupa,LeCoupa/awesome-bootstrappers,2018-02-14T17:27:50Z,238,238,Shell,True,True
LeCoupa,LeCoupa/awesome-cheatsheets,2017-11-09T02:47:15Z,40148,40148,JavaScript,True,True
LeCoupa,LeCoupa/awesome-shopify,2019-09-17T15:29:55Z,108,108,Shell,True,True
LeCoupa,LeCoupa/docs.adonisjs.com,2022-12-27T14:35:21Z,0,0,TypeScript,True,True
LeCoupa,LeCoupa/japa.dev,2022-12-30T19:14:25Z,0,0,TypeScript,True,True
LeCoupa,LeCoupa/LeCoupa,2020-08-26T17:59:10Z,9,9,,True,True
LeCoupa,LeCoupa/nuxt-edgedb,2023-11-23T14:45:53Z,0,0,,True,True
LeCoupa,LeCoupa/nuxt-seo-kit,2023-09-09T14:36:49Z,0,0,,True,False
LeCoupa,LeCoupa/recaptcha-module,2022-09-06T09:30:06Z,1,1,,True,False
LeCoupa,LeCoupa/vscode-commit-prompt,2024-01-09T12:49:26Z,2,2,,True,True
LeCoupa,LeCoupa/vuedarkmode,2018-09-23T21:35:51Z,1092,1092,Vue,True,True
LeCoupa,LeCoupa/vueflags,2019-12-07T15:02:15Z,119,119,TypeScript,True,True
LeCoupa,LeCoupa/vuesocial,2019-11-22T18:35:18Z,56,56,SCSS,True,True
LeCoupa,LeCoupa/vuetimeline,2019-11-06T16:55:45Z,349,349,SCSS,True,True
LeCoupa,LeCoupa/vueuse,2023-06-16T19:56:27Z,1,1,,True,False
peduarte,peduarte/247handyman,2016-06-23T19:49:50Z,2,2,SCSS,True,True
peduarte,peduarte/alephjs.org,2020-11-06T14:32:01Z,1,1,,True,False
peduarte,peduarte/atom,2020-09-21T13:54:45Z,1,1,,True,False
peduarte,peduarte/ava,2018-01-24T15:13:42Z,0,0,JavaScript,True,False
peduarte,peduarte/awesome-developer-experience,2021-07-22T19:11:05Z,15,15,,True,False
peduarte,peduarte/babel,2016-11-10T15:01:12Z,0,0,JavaScript,True,True
peduarte,peduarte/better-code-blocks,2021-05-24T15:20:18Z,5,5,JavaScript,True,True
peduarte,peduarte/bornholdtattoo.com,2018-11-15T16:07:04Z,0,0,HTML,True,True
peduarte,peduarte/byrd,2020-09-18T09:31:44Z,12,12,TypeScript,True,True
peduarte,peduarte/bytesize-icons,2017-09-25T15:24:33Z,0,0,,True,True
peduarte,peduarte/calendso,2021-07-22T09:26:33Z,4,4,TypeScript,True,False
peduarte,peduarte/cards,2020-04-24T12:35:14Z,9,9,JavaScript,True,True
peduarte,peduarte/components,2018-11-05T13:58:18Z,0,0,JavaScript,True,False
peduarte,peduarte/css-in-js,2021-05-27T09:43:40Z,2,2,,True,True
peduarte,peduarte/DefinitelyTyped,2019-06-20T15:07:14Z,0,0,TypeScript,True,True
peduarte,peduarte/demo-colors-postcss,2021-05-18T12:53:00Z,1,1,,True,True
peduarte,peduarte/discord-open-source,2021-02-09T08:11:43Z,1,1,,True,True
peduarte,peduarte/dona-rita,2016-10-15T10:58:02Z,0,0,,True,True
peduarte,peduarte/dona-rita-website,2018-01-07T18:53:27Z,89,89,JavaScript,True,True
peduarte,peduarte/dotfiles,2017-01-31T09:55:07Z,4,4,Shell,True,True
peduarte,peduarte/extensions,2021-11-08T16:47:30Z,1,1,TypeScript,True,False
peduarte,peduarte/extras,2019-05-11T20:46:02Z,0,0,JavaScript,True,True
peduarte,peduarte/flow,2017-01-19T11:48:26Z,0,0,OCaml,True,True
peduarte,peduarte/gatsby,2018-01-10T16:41:46Z,0,0,JavaScript,True,False
peduarte,peduarte/gatsby-mdx-conflict-repro,2019-08-27T11:36:19Z,0,0,JavaScript,True,True
peduarte,peduarte/gatsby-starter-netlify-cms,2018-01-24T09:26:16Z,0,0,JavaScript,True,True
peduarte,peduarte/gatsby-with-stitches-demo,2020-09-30T17:55:42Z,5,5,TypeScript,True,True
peduarte,peduarte/google-form-scraper,2015-07-26T22:00:29Z,1,1,JavaScript,True,True
peduarte,peduarte/greatstatusupdate,2017-01-24T20:28:41Z,0,0,HTML,True,True
peduarte,peduarte/icons,2020-09-21T13:49:01Z,1,1,,True,False
jk4freedom,jk4freedom/chiasmodon,2024-04-15T19:12:03Z,17,17,,True,True
jk4freedom,jk4freedom/ForenseTech-Challenges,2024-04-02T10:11:44Z,23,23,,True,True
jk4freedom,jk4freedom/jk4freedom,2024-03-27T15:24:44Z,16,16,,True,True
jk4freedom,jk4freedom/StarMyRepo,2024-03-30T09:30:35Z,10,10,,True,True
facontidavide,facontidavide/A-LOAM,2019-09-13T15:36:35Z,0,0,C++,True,True
facontidavide,facontidavide/a-star,2018-07-26T11:02:00Z,1,1,C++,True,True
facontidavide,facontidavide/any-lite,2018-07-05T09:32:30Z,0,0,C++,True,True
facontidavide,facontidavide/appimage.github.io,2019-10-04T07:41:19Z,0,0,,True,True
facontidavide,facontidavide/AsyncSignals,2016-08-21T16:58:56Z,2,2,C++,True,True
facontidavide,facontidavide/Barcelona-Cpp-Meetups,2017-09-27T13:35:19Z,1,1,,True,True
facontidavide,facontidavide/BehaviorTree.CPP,2022-04-05T11:25:26Z,1,1,,True,False
facontidavide,facontidavide/BehaviorTree.ROS,2022-06-30T13:04:13Z,0,0,,True,True
facontidavide,facontidavide/belkirk-jekyll-demo,2018-11-22T12:22:57Z,0,0,HTML,True,True
facontidavide,facontidavide/Blackboard,2018-04-26T14:12:21Z,1,1,C++,True,True
facontidavide,facontidavide/Bonxai,2021-10-12T12:43:36Z,655,655,C++,False,False
facontidavide,facontidavide/BOR_laser_test,2019-07-31T10:44:09Z,1,1,,True,True
facontidavide,facontidavide/btcpp_sample_project,2022-11-19T20:37:32Z,1,1,,True,True
facontidavide,facontidavide/bt_ros_example,2022-03-14T11:14:21Z,1,1,C++,True,True
facontidavide,facontidavide/CanMove,2017-10-28T18:17:08Z,5,5,C++,True,True
facontidavide,facontidavide/cartographer,2019-10-10T13:12:59Z,0,0,,True,False
facontidavide,facontidavide/conan-behaviortreecpp,2023-03-30T15:51:10Z,1,1,Python,True,True
facontidavide,facontidavide/coroutine,2018-07-31T13:34:26Z,0,0,C++,True,True
facontidavide,facontidavide/cost_map,2019-05-29T10:35:24Z,0,0,C++,True,True
facontidavide,facontidavide/cost_map_core,2019-03-25T10:17:21Z,2,2,C++,True,True
facontidavide,facontidavide/cpp-stateless-frontend,2017-01-02T11:19:45Z,0,0,C++,True,True
facontidavide,facontidavide/CppStringPlayground,2016-09-13T18:03:45Z,0,0,C++,True,True
facontidavide,facontidavide/CppUnits11,2017-12-15T15:41:39Z,2,2,C++,True,True
facontidavide,facontidavide/CPP_Optimizations_Diary,2020-05-05T19:35:41Z,1167,1167,C++,False,False
facontidavide,facontidavide/cpp_swiss_army_knife,2016-05-15T18:28:05Z,40,40,,True,True
facontidavide,facontidavide/cpu_monitor,2019-12-09T14:18:19Z,1,1,,True,True
facontidavide,facontidavide/data_tamer_msgs-release,2023-11-23T14:18:59Z,1,1,,True,True
facontidavide,facontidavide/Devguide,2019-02-18T17:32:22Z,0,0,Shell,True,False
facontidavide,facontidavide/DomainModelsRepositories,2018-06-25T08:41:28Z,0,0,C++,True,True
facontidavide,facontidavide/easy_profiler,2017-07-10T08:10:46Z,0,0,C++,True,True
carloscuesta,carloscuesta/.github,2022-07-30T17:31:49Z,2,2,,True,True
carloscuesta,carloscuesta/atom-setup,2016-03-17T09:38:53Z,4,4,,True,True
carloscuesta,carloscuesta/carloscuesta,2020-07-11T20:38:45Z,5,5,,True,True
carloscuesta,carloscuesta/carloscuesta.me,2015-12-06T14:13:24Z,57,57,TypeScript,True,True
carloscuesta,carloscuesta/codegenerators-demo,2022-05-21T07:30:01Z,1,1,JavaScript,False,False
carloscuesta,carloscuesta/dotfiles,2015-08-10T13:40:22Z,51,51,Shell,True,True
carloscuesta,carloscuesta/generator-starterkit,2015-09-19T16:52:36Z,30,30,JavaScript,True,True
carloscuesta,carloscuesta/ghost-theme,2017-09-29T20:48:35Z,2,2,HTML,True,True
carloscuesta,carloscuesta/gitmoji,2016-10-21T09:36:02Z,15713,15713,TypeScript,True,False
carloscuesta,carloscuesta/gitmoji-cli,2016-11-17T21:40:32Z,4617,4617,JavaScript,False,False
carloscuesta,carloscuesta/hyper-materialshell,2016-08-11T17:27:53Z,71,71,JavaScript,True,True
carloscuesta,carloscuesta/materialshell,2015-11-14T18:17:42Z,841,841,Shell,True,True
carloscuesta,carloscuesta/monorepo-example,2019-09-28T21:09:05Z,5,5,JavaScript,False,True
carloscuesta,carloscuesta/n26-github-actions-demo,2022-03-11T19:19:06Z,1,1,JavaScript,True,True
carloscuesta,carloscuesta/next-mdx-turbo-plugins-issue,2024-10-24T17:53:25Z,0,0,CSS,True,True
carloscuesta,carloscuesta/react-native-error-boundary,2019-02-08T19:13:18Z,498,498,TypeScript,True,False
carloscuesta,carloscuesta/react-native-layout-debug,2017-01-05T12:08:46Z,22,22,JavaScript,True,True
carloscuesta,carloscuesta/resesif,2015-10-26T21:10:05Z,6,6,,True,True
carloscuesta,carloscuesta/sprinkles-syntax,2017-02-05T16:13:41Z,20,20,Less,True,True
carloscuesta,carloscuesta/sprinkles-vscode,2022-04-23T20:12:30Z,8,8,TypeScript,True,True
carloscuesta,carloscuesta/starterkit,2015-09-07T17:10:21Z,88,88,JavaScript,True,True
carloscuesta,carloscuesta/sublime-text-setup,2015-05-02T18:21:06Z,4,4,JavaScript,True,True
gaborcsardi,gaborcsardi/after,2016-06-14T22:33:49Z,14,14,R,True,True
gaborcsardi,gaborcsardi/alda,2024-04-26T05:01:55Z,0,0,,True,False
gaborcsardi,gaborcsardi/alexr,2015-09-08T20:17:44Z,27,27,R,True,True
gaborcsardi,gaborcsardi/all.primer.tutorials,2022-11-04T12:52:52Z,0,0,HTML,True,True
gaborcsardi,gaborcsardi/altlist,2019-08-30T10:43:12Z,5,5,C,True,True
gaborcsardi,gaborcsardi/argufy,2015-08-10T18:56:23Z,32,32,R,True,True
gaborcsardi,gaborcsardi/ask,2015-05-28T14:04:57Z,20,20,R,True,True
gaborcsardi,gaborcsardi/async,2017-08-11T12:38:17Z,38,38,R,True,True
gaborcsardi,gaborcsardi/autobrew-bundler,2023-11-28T09:52:48Z,0,0,,True,True
gaborcsardi,gaborcsardi/baguette,2024-08-05T09:26:08Z,0,0,,True,True
gaborcsardi,gaborcsardi/BCEA,2022-07-28T11:38:01Z,0,0,R,True,True
gaborcsardi,gaborcsardi/BH,2022-10-25T16:15:52Z,0,0,,True,False
gaborcsardi,gaborcsardi/bigrquerystorage,2023-11-28T12:43:20Z,0,0,C++,True,True
gaborcsardi,gaborcsardi/brew-big-sur,2023-11-30T20:58:08Z,0,0,Ruby,True,False
gaborcsardi,gaborcsardi/brokenPackage,2020-12-10T20:08:58Z,0,0,R,True,True
gaborcsardi,gaborcsardi/brulee,2024-08-05T09:28:41Z,0,0,,True,True
gaborcsardi,gaborcsardi/build-r-app,2024-09-30T08:46:47Z,0,0,Shell,True,True
gaborcsardi,gaborcsardi/butcher,2022-06-10T13:36:13Z,4,4,R,True,True
gaborcsardi,gaborcsardi/censored,2024-08-05T09:32:37Z,0,0,,True,True
gaborcsardi,gaborcsardi/checkinstall,2023-08-12T19:40:01Z,0,0,C,True,True
gaborcsardi,gaborcsardi/cli,2023-05-23T16:25:27Z,0,0,,True,True
gaborcsardi,gaborcsardi/comments,2024-09-08T10:05:15Z,0,0,,True,True
gaborcsardi,gaborcsardi/covr,2024-04-28T15:12:17Z,0,0,,True,True
gaborcsardi,gaborcsardi/covrlabs,2023-12-19T09:25:09Z,0,0,C,True,True
gaborcsardi,gaborcsardi/cran-metadata,2024-10-12T08:48:36Z,0,0,,True,True
gaborcsardi,gaborcsardi/csg,2023-08-30T16:52:33Z,0,0,R,True,True
gaborcsardi,gaborcsardi/css,2021-09-13T09:08:49Z,0,0,,True,True
gaborcsardi,gaborcsardi/curl,2021-08-14T11:27:04Z,0,0,C,True,True
gaborcsardi,gaborcsardi/cv,2023-11-20T16:17:08Z,0,0,HTML,True,True
gaborcsardi,gaborcsardi/cyclocomp,2023-08-30T07:35:49Z,2,2,R,True,True
amix,amix/AdventKotlin2021,2021-12-02T10:34:00Z,3,3,Kotlin,True,True
amix,amix/autojump,2010-03-28T11:47:36Z,19,19,Shell,True,True
amix,amix/bcx-api,2015-02-13T11:37:02Z,1,1,,True,True
amix,amix/Catch,2014-08-25T10:19:31Z,3,3,,True,True
amix,amix/demo-redis-python-lua,2015-01-30T20:20:49Z,3,3,Python,True,True
amix,amix/halist-app,2023-03-05T19:35:44Z,0,0,,True,True
amix,amix/iAPM,2010-09-26T14:19:48Z,14,14,Objective-C,True,True
amix,amix/js2coffee,2011-12-28T17:17:45Z,7,7,JavaScript,True,True
amix,amix/neuralist,2016-10-01T16:58:14Z,79,79,Python,True,True
amix,amix/open_file_under_cursor.vim,2012-05-29T17:10:15Z,34,34,VimL,True,True
amix,amix/photoshop,2013-02-14T01:15:43Z,250,250,OpenEdge ABL,True,True
amix,amix/the_silver_searcher,2015-07-23T10:23:54Z,1,1,C,True,True
amix,amix/vim-2048,2014-03-20T21:31:56Z,11,11,,True,True
amix,amix/vim-commentary,2014-03-02T14:33:57Z,2,2,VimL,True,False
amix,amix/vim-go,2015-12-16T15:43:13Z,3,3,VimL,True,True
amix,amix/vim-zenroom,2013-12-28T19:20:51Z,81,81,VimL,True,True
amix,amix/vim-zenroom2,2013-12-29T10:26:36Z,255,255,Vim script,True,True
amix,amix/vimrc,2012-05-29T16:19:29Z,30698,30698,Vim Script,True,True
fxn,fxn/acme-pythonic,2009-01-06T18:37:07Z,2,2,Python,True,True
fxn,fxn/algorithm-combinatorics,2009-01-06T02:02:25Z,6,6,Perl,True,True
fxn,fxn/automatic_namespaces,2024-08-12T15:25:08Z,0,0,,True,True
fxn,fxn/buildkite-cli,2024-08-30T05:43:09Z,0,0,Ruby,True,True
fxn,fxn/code_teams,2024-06-05T09:31:02Z,0,0,,True,False
fxn,fxn/dotfiles,2010-10-28T21:13:25Z,13,13,Ruby,True,True
fxn,fxn/el-solipsista,2014-01-06T11:31:36Z,4,4,,True,True
fxn,fxn/gemstash,2024-07-09T10:43:20Z,0,0,,True,False
fxn,fxn/gruf,2024-01-24T07:41:05Z,0,0,Ruby,True,True
fxn,fxn/i-told-you-it-was-private,2012-02-20T20:44:49Z,244,244,Ruby,True,True
fxn,fxn/kickstart.nvim,2024-05-25T11:54:21Z,1,1,,True,True
fxn,fxn/math-with-regexps,2011-12-27T14:33:15Z,48,48,Shell,True,False
fxn,fxn/monochrome-theme.el,2011-11-24T17:41:23Z,34,34,Emacs Lisp,True,True
fxn,fxn/morphlex,2024-04-06T14:56:04Z,0,0,,True,True
fxn,fxn/net-fluidinfo,2011-03-20T18:11:18Z,5,5,Perl,True,True
fxn,fxn/Nim,2022-12-10T14:50:05Z,0,0,,True,True
fxn,fxn/Programming-Prolog-in-Depth,2011-07-02T12:14:36Z,4,4,Prolog,True,True
fxn,fxn/rax,2023-11-26T12:21:33Z,0,0,,True,True
